2026-08-26T11:38:54,720985776-07:00	ARMED	CCW side comparison; lap1 LEFT; lap2 RIGHT; IR sensor one Mile Marker behind Toby Hall sensor
2026-08-26T11:38:54,726063274-07:00	LAP1_READY	CCW sensor LEFT
2026-08-26T11:48:57,730685510-07:00	COMPLETE	Both CCW laps complete; boundary at MM 140-141 with jiggling; car reversed LEFT/inside-facing to RIGHT/outside-facing
