timestamp,topic,loco_id,event,phase,station,offset,commanded_pwm,actual_pwm,note,seq,source_line
2026-08-08T23:27:01-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Bamboo,-12,100,100,RANGE_ARM_NORMAL,,34809
2026-08-08T23:27:03-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-10,92,100,DERIVED_CRUISE_TO_ZONE,,34826
2026-08-08T23:27:05-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-9,84,93,DERIVED_CRUISE_TO_ZONE,,34833
2026-08-08T23:27:06-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-8,76,86,DERIVED_CRUISE_TO_ZONE,,34841
2026-08-08T23:27:07-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-7,68,77,DERIVED_CRUISE_TO_ZONE,,34849
2026-08-08T23:27:08-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-6,60,69,DERIVED_CRUISE_TO_ZONE,,34861
2026-08-08T23:27:10-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-5,60,60,HOLD_60,,34871
2026-08-08T23:27:13-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-4,60,60,HOLD_60,,34881
2026-08-08T23:27:15-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-3,60,60,HOLD_60,,34893
2026-08-08T23:27:17-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-2,60,60,HOLD_60,,34904
2026-08-08T23:27:20-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-1,60,60,HOLD_60,,34918
2026-08-08T23:27:23-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Bamboo,0,60,60,LOCATION_TRIGGERED_TARGETS,,34928
2026-08-08T23:27:23-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Bamboo,0,60,60,AT_CENTRE_ZONE_SPEED,,34929
2026-08-08T23:27:25-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Bamboo,1,0,60,TRIGGER_M2_REACHED,,34943
2026-08-08T23:27:28-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Bamboo,1,0,0,FIXED_DWELL,,34956
2026-08-08T23:27:43-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Bamboo,1,100,0,DEPART_TO_CRUISE,,35003
2026-08-08T23:27:48-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Bamboo,4,100,100,CLEARED_ZONE,,35029
2026-08-08T23:27:48-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,35030
2026-08-08T23:28:06-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Patio,-12,100,100,RANGE_ARM_NORMAL,,35123
2026-08-08T23:28:09-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-10,92,100,DERIVED_CRUISE_TO_ZONE,,35139
2026-08-08T23:28:10-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-9,84,93,DERIVED_CRUISE_TO_ZONE,,35149
2026-08-08T23:28:12-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-8,76,85,DERIVED_CRUISE_TO_ZONE,,35158
2026-08-08T23:28:14-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-7,68,77,DERIVED_CRUISE_TO_ZONE,,35170
2026-08-08T23:28:15-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-6,60,68,DERIVED_CRUISE_TO_ZONE,,35180
2026-08-08T23:28:18-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-5,60,60,HOLD_60,,35191
2026-08-08T23:28:21-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-4,60,60,HOLD_60,,35205
2026-08-08T23:28:24-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-3,60,60,HOLD_60,,35219
2026-08-08T23:28:26-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-2,60,60,HOLD_60,,35228
2026-08-08T23:28:29-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-1,60,60,HOLD_60,,35242
2026-08-08T23:28:31-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Patio,0,60,60,LOCATION_TRIGGERED_TARGETS,,35254
2026-08-08T23:28:31-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Patio,0,60,60,AT_CENTRE_ZONE_SPEED,,35255
2026-08-08T23:28:34-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Patio,1,45,60,M_PLUS_1_FINAL_SPEED,,35269
2026-08-08T23:28:38-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Patio,2,0,45,TRIGGER_M2_REACHED,,35287
2026-08-08T23:28:41-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Patio,2,0,0,FIXED_DWELL,,35298
2026-08-08T23:28:56-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Patio,2,100,0,DEPART_TO_CRUISE,,35345
2026-08-08T23:29:02-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Patio,5,100,100,CLEARED_ZONE,,35373
2026-08-08T23:29:02-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,35374
2026-08-08T23:29:35-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Grillers,-12,100,100,RANGE_ARM_NORMAL,,35571
2026-08-08T23:29:37-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-10,95,100,DERIVED_CRUISE_TO_ZONE,,35584
2026-08-08T23:29:39-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-9,89,96,DERIVED_CRUISE_TO_ZONE,,35594
2026-08-08T23:29:39-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-8,84,90,DERIVED_CRUISE_TO_ZONE,,35602
2026-08-08T23:29:41-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-7,78,85,DERIVED_CRUISE_TO_ZONE,,35609
2026-08-08T23:29:42-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-6,72,79,DERIVED_CRUISE_TO_ZONE,,35619
2026-08-08T23:29:44-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-5,72,73,HOLD_60,,35631
2026-08-08T23:29:46-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-4,72,72,HOLD_60,,35639
2026-08-08T23:29:48-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-3,72,72,HOLD_60,,35648
2026-08-08T23:29:50-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-2,72,72,HOLD_60,,35662
2026-08-08T23:29:53-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-1,72,72,HOLD_60,,35671
2026-08-08T23:29:55-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Grillers,0,72,72,LOCATION_TRIGGERED_TARGETS,,35685
2026-08-08T23:29:55-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Grillers,0,72,72,AT_CENTRE_ZONE_SPEED,,35686
2026-08-08T23:29:58-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Grillers,1,0,72,TRIGGER_M2_REACHED,,35697
2026-08-08T23:30:00-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Grillers,1,0,0,FIXED_DWELL,,35709
2026-08-08T23:30:15-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Grillers,1,100,0,DEPART_TO_CRUISE,,35757
2026-08-08T23:30:22-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Grillers,4,100,100,CLEARED_ZONE,,35786
2026-08-08T23:30:22-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,35787
2026-08-08T23:30:53-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Arches,-12,100,100,RANGE_ARM_NORMAL,,35969
2026-08-08T23:30:56-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Arches,-10,92,100,DERIVED_CRUISE_TO_ZONE,,35985
2026-08-08T23:30:56-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Arches,-9,84,94,DERIVED_CRUISE_TO_ZONE,,35993
2026-08-08T23:30:57-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Arches,-8,76,86,DERIVED_CRUISE_TO_ZONE,,36001
2026-08-08T23:30:59-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Arches,-7,68,77,DERIVED_CRUISE_TO_ZONE,,36012
2026-08-08T23:31:00-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Arches,-6,60,69,DERIVED_CRUISE_TO_ZONE,,36021
2026-08-08T23:31:02-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-5,60,61,HOLD_60,,36031
2026-08-08T23:31:04-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-4,60,60,HOLD_60,,36043
2026-08-08T23:31:06-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-3,60,60,HOLD_60,,36051
2026-08-08T23:31:08-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-2,60,60,HOLD_60,,36059
2026-08-08T23:31:09-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-1,60,60,HOLD_60,,36071
2026-08-08T23:31:12-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Arches,0,60,60,LOCATION_TRIGGERED_TARGETS,,36080
2026-08-08T23:31:12-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Arches,0,60,60,AT_CENTRE_ZONE_SPEED,,36081
2026-08-08T23:31:14-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Arches,1,45,60,M_PLUS_1_FINAL_SPEED,,36094
2026-08-08T23:31:18-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Arches,2,0,45,TRIGGER_M2_REACHED,,36109
2026-08-08T23:31:20-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Arches,2,0,0,FIXED_DWELL,,36121
2026-08-08T23:31:35-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Arches,2,100,0,DEPART_TO_CRUISE,,36169
2026-08-08T23:31:41-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Arches,5,100,100,CLEARED_ZONE,,36196
2026-08-08T23:31:41-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,36197
2026-08-08T23:32:16-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Bamboo,-12,100,100,RANGE_ARM_NORMAL,,36403
2026-08-08T23:32:18-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-10,92,100,DERIVED_CRUISE_TO_ZONE,,36416
2026-08-08T23:32:19-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-9,84,94,DERIVED_CRUISE_TO_ZONE,,36426
2026-08-08T23:32:20-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-8,76,86,DERIVED_CRUISE_TO_ZONE,,36435
2026-08-08T23:32:21-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-7,68,77,DERIVED_CRUISE_TO_ZONE,,36443
2026-08-08T23:32:23-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-6,60,69,DERIVED_CRUISE_TO_ZONE,,36452
2026-08-08T23:32:25-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-5,60,60,HOLD_60,,36465
2026-08-08T23:32:27-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-4,60,60,HOLD_60,,36474
2026-08-08T23:32:29-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-3,60,60,HOLD_60,,36487
2026-08-08T23:32:32-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-2,60,60,HOLD_60,,36497
2026-08-08T23:32:34-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-1,60,60,HOLD_60,,36511
2026-08-08T23:32:38-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Bamboo,0,60,60,LOCATION_TRIGGERED_TARGETS,,36522
2026-08-08T23:32:38-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Bamboo,0,60,60,AT_CENTRE_ZONE_SPEED,,36523
2026-08-08T23:32:40-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Bamboo,1,0,60,TRIGGER_M2_REACHED,,36537
2026-08-08T23:32:42-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Bamboo,1,0,0,FIXED_DWELL,,36546
2026-08-08T23:32:57-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Bamboo,1,100,0,DEPART_TO_CRUISE,,36593
2026-08-08T23:33:03-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Bamboo,4,100,100,CLEARED_ZONE,,36620
2026-08-08T23:33:03-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,36621
2026-08-08T23:33:20-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Patio,-12,100,100,RANGE_ARM_NORMAL,,36717
2026-08-08T23:33:23-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-10,92,100,DERIVED_CRUISE_TO_ZONE,,36734
2026-08-08T23:33:25-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-9,84,93,DERIVED_CRUISE_TO_ZONE,,36743
2026-08-08T23:33:26-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-8,76,85,DERIVED_CRUISE_TO_ZONE,,36752
2026-08-08T23:33:28-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-7,68,77,DERIVED_CRUISE_TO_ZONE,,36765
2026-08-08T23:33:30-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-6,60,68,DERIVED_CRUISE_TO_ZONE,,36775
2026-08-08T23:33:33-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-5,60,60,HOLD_60,,36785
2026-08-08T23:33:35-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-4,60,60,HOLD_60,,36799
2026-08-08T23:33:38-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-3,60,60,HOLD_60,,36810
2026-08-08T23:33:40-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-2,60,60,HOLD_60,,36823
2026-08-08T23:33:43-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-1,60,60,HOLD_60,,36837
2026-08-08T23:33:46-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Patio,0,60,60,LOCATION_TRIGGERED_TARGETS,,36849
2026-08-08T23:33:46-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Patio,0,60,60,AT_CENTRE_ZONE_SPEED,,36850
2026-08-08T23:33:49-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Patio,1,45,60,M_PLUS_1_FINAL_SPEED,,36864
2026-08-08T23:33:54-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Patio,2,0,45,TRIGGER_M2_REACHED,,36883
2026-08-08T23:33:56-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Patio,2,0,0,FIXED_DWELL,,36893
2026-08-08T23:34:11-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Patio,2,100,0,DEPART_TO_CRUISE,,36940
2026-08-08T23:34:17-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Patio,5,100,100,CLEARED_ZONE,,36968
2026-08-08T23:34:17-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,36969
2026-08-08T23:34:50-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Grillers,-12,100,100,RANGE_ARM_NORMAL,,37167
2026-08-08T23:34:53-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-10,95,100,DERIVED_CRUISE_TO_ZONE,,37179
2026-08-08T23:34:54-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-9,89,96,DERIVED_CRUISE_TO_ZONE,,37190
2026-08-08T23:34:55-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-8,84,90,DERIVED_CRUISE_TO_ZONE,,37197
2026-08-08T23:34:56-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-7,78,85,DERIVED_CRUISE_TO_ZONE,,37206
2026-08-08T23:34:57-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-6,72,79,DERIVED_CRUISE_TO_ZONE,,37214
2026-08-08T23:34:59-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-5,72,72,HOLD_60,,37227
2026-08-08T23:35:01-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-4,72,72,HOLD_60,,37236
2026-08-08T23:35:03-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-3,72,72,HOLD_60,,37248
2026-08-08T23:35:07-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-2,72,72,HOLD_60,,37260
2026-08-08T23:35:09-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-1,72,72,HOLD_60,,37274
2026-08-08T23:35:12-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Grillers,0,72,72,LOCATION_TRIGGERED_TARGETS,,37285
2026-08-08T23:35:12-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Grillers,0,72,72,AT_CENTRE_ZONE_SPEED,,37286
2026-08-08T23:35:15-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Grillers,1,0,72,TRIGGER_M2_REACHED,,37300
2026-08-08T23:36:20-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Arches,-7,68,77,DERIVED_CRUISE_TO_ZONE,,37328
2026-08-08T23:36:22-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Arches,-6,60,69,DERIVED_CRUISE_TO_ZONE,,37336
2026-08-08T23:36:24-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-5,60,60,HOLD_60,,37349
2026-08-08T23:36:26-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-4,60,60,HOLD_60,,37358
2026-08-08T23:36:28-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-3,60,60,HOLD_60,,37367
2026-08-08T23:36:30-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-2,60,60,HOLD_60,,37379
2026-08-08T23:36:32-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Arches,-1,60,60,HOLD_60,,37389
2026-08-08T23:36:34-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Arches,0,60,60,LOCATION_TRIGGERED_TARGETS,,37402
2026-08-08T23:36:34-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Arches,0,60,60,AT_CENTRE_ZONE_SPEED,,37403
2026-08-08T23:36:36-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Arches,1,45,60,M_PLUS_1_FINAL_SPEED,,37413
2026-08-08T23:36:40-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Arches,2,0,45,TRIGGER_M2_REACHED,,37430
2026-08-08T23:36:43-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Arches,2,0,0,FIXED_DWELL,,37439
2026-08-08T23:36:58-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Arches,2,100,0,DEPART_TO_CRUISE,,37487
2026-08-08T23:37:03-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Arches,5,100,100,CLEARED_ZONE,,37517
2026-08-08T23:37:03-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,37518
2026-08-08T23:37:40-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Bamboo,-12,100,100,RANGE_ARM_NORMAL,,37729
2026-08-08T23:37:42-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-10,92,100,DERIVED_CRUISE_TO_ZONE,,37744
2026-08-08T23:37:43-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-9,84,93,DERIVED_CRUISE_TO_ZONE,,37754
2026-08-08T23:37:45-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-8,76,85,DERIVED_CRUISE_TO_ZONE,,37762
2026-08-08T23:37:46-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-7,68,77,DERIVED_CRUISE_TO_ZONE,,37772
2026-08-08T23:37:48-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Bamboo,-6,60,69,DERIVED_CRUISE_TO_ZONE,,37782
2026-08-08T23:37:50-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-5,60,60,HOLD_60,,37795
2026-08-08T23:37:53-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-4,60,60,HOLD_60,,37804
2026-08-08T23:37:55-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-3,60,60,HOLD_60,,37818
2026-08-08T23:37:58-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-2,60,60,HOLD_60,,37827
2026-08-08T23:38:01-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Bamboo,-1,60,60,HOLD_60,,37842
2026-08-08T23:38:04-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Bamboo,0,60,60,LOCATION_TRIGGERED_TARGETS,,37859
2026-08-08T23:38:04-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Bamboo,0,60,60,AT_CENTRE_ZONE_SPEED,,37860
2026-08-08T23:38:07-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Bamboo,1,0,60,TRIGGER_M2_REACHED,,37871
2026-08-08T23:38:10-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Bamboo,1,0,0,FIXED_DWELL,,37882
2026-08-08T23:38:25-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Bamboo,1,100,0,DEPART_TO_CRUISE,,37930
2026-08-08T23:38:31-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Bamboo,4,100,100,CLEARED_ZONE,,37958
2026-08-08T23:38:31-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,37959
2026-08-08T23:38:50-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Patio,-12,100,100,RANGE_ARM_NORMAL,,38058
2026-08-08T23:38:53-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-10,92,100,DERIVED_CRUISE_TO_ZONE,,38073
2026-08-08T23:38:54-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-9,84,93,DERIVED_CRUISE_TO_ZONE,,38086
2026-08-08T23:38:56-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-8,76,85,DERIVED_CRUISE_TO_ZONE,,38096
2026-08-08T23:38:59-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-7,68,77,DERIVED_CRUISE_TO_ZONE,,38105
2026-08-08T23:39:00-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Patio,-6,60,68,DERIVED_CRUISE_TO_ZONE,,38119
2026-08-08T23:39:03-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-5,60,60,HOLD_60,,38131
2026-08-08T23:39:06-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-4,60,60,HOLD_60,,38146
2026-08-08T23:39:09-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-3,60,60,HOLD_60,,38160
2026-08-08T23:39:13-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-2,60,60,HOLD_60,,38171
2026-08-08T23:39:15-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Patio,-1,60,60,HOLD_60,,38186
2026-08-08T23:39:18-0700,ngr/loco/9950011/state/station,9950011,FINAL_APPROACH,2,Patio,0,60,60,LOCATION_TRIGGERED_TARGETS,,38201
2026-08-08T23:39:18-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Patio,0,60,60,AT_CENTRE_ZONE_SPEED,,38202
2026-08-08T23:39:22-0700,ngr/loco/9950011/state/station,9950011,FINAL_TARGET,2,Patio,1,45,60,M_PLUS_1_FINAL_SPEED,,38215
2026-08-08T23:39:27-0700,ngr/loco/9950011/state/station,9950011,ZERO_RAMP,3,Patio,1,0,45,TRIGGER_M1_TIMEOUT_DID_NOT_REACH_M2,,38233
2026-08-08T23:39:30-0700,ngr/loco/9950011/state/station,9950011,DWELL_BEGIN,4,Patio,2,0,0,FIXED_DWELL,,38247
2026-08-08T23:39:45-0700,ngr/loco/9950011/state/station,9950011,DWELL_COMPLETE,5,Patio,2,100,0,DEPART_TO_CRUISE,,38295
2026-08-08T23:39:51-0700,ngr/loco/9950011/state/station,9950011,DEPARTURE_COMPLETE,5,Patio,5,100,100,CLEARED_ZONE,,38324
2026-08-08T23:39:51-0700,ngr/loco/9950011/state/station,9950011,RESET,0,NONE,999,100,100,DEPARTED,,38325
2026-08-08T23:40:26-0700,ngr/loco/9950011/state/station,9950011,ARMED,1,Grillers,-12,100,100,RANGE_ARM_NORMAL,,38529
2026-08-08T23:40:29-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-10,95,100,DERIVED_CRUISE_TO_ZONE,,38544
2026-08-08T23:40:30-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-9,89,96,DERIVED_CRUISE_TO_ZONE,,38551
2026-08-08T23:40:31-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-8,84,90,DERIVED_CRUISE_TO_ZONE,,38560
2026-08-08T23:40:32-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-7,78,85,DERIVED_CRUISE_TO_ZONE,,38569
2026-08-08T23:40:34-0700,ngr/loco/9950011/state/station,9950011,APPROACH,1,Grillers,-6,72,79,DERIVED_CRUISE_TO_ZONE,,38579
2026-08-08T23:40:36-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-5,72,72,HOLD_60,,38589
2026-08-08T23:40:38-0700,ngr/loco/9950011/state/station,9950011,ZONE_HOLD,1,Grillers,-4,72,72,HOLD_60,,38598
